"id","dt","2020102221","2020102224","2020102303","2020102306","2020102309","2020102312","2020102315","2020102318","2020102321","2020102324","2020102403","2020102406","2020102409","2020102412","2020102415","2020102418","2020102421","2020102424"
"11001","2020/10/22 19:25","120","120","120","120","140","150","160","130","100","90","70","60","80","90","80","60","60","50"
"11016","2020/10/22 19:25","140","130","130","120","140","150","150","130","120","90","70","80","80","90","80","70","70","70"
"11046","2020/10/22 19:25","140","140","130","120","140","170","170","110","90","70","60","60","90","90","80","60","70","60"
"11076","2020/10/22 19:25","90","90","100","110","140","150","150","120","80","60","50","40","60","80","70","40","50","50"
"11121","2020/10/22 19:25","110","100","100","100","110","140","140","120","100","80","70","40","70","80","60","50","50","50"
"11151","2020/10/22 19:25","150","140","140","130","130","160","160","110","110","80","70","80","90","90","80","80","80","70"
"11176","2020/10/22 19:25","100","110","100","100","120","150","150","120","90","70","60","50","70","80","70","60","60","60"
"11206","2020/10/22 19:25","110","110","110","110","130","150","150","120","100","80","60","50","50","80","70","50","60","60"
"11276","2020/10/22 19:25","80","80","100","100","120","150","150","120","100","70","60","50","50","80","80","60","70","80"
"11291","2020/10/22 19:25","120","110","110","110","140","160","160","130","90","80","60","40","80","80","70","60","50","50"
"11316","2020/10/22 19:25","80","100","100","90","120","150","160","120","100","70","60","60","80","70","70","60","60","70"
"12011","2020/10/22 19:25","80","90","100","100","120","160","160","130","100","80","50","50","60","80","90","70","60","60"
"12041","2020/10/22 19:25","110","100","110","100","110","150","160","120","100","80","60","60","60","80","80","60","60","60"
"12141","2020/10/22 19:25","100","90","90","90","100","130","150","120","100","80","70","60","70","90","80","60","50","40"
"12181","2020/10/22 19:25","80","80","90","100","130","150","150","100","100","80","80","70","80","90","70","50","50","40"
"12231","2020/10/22 19:25","60","80","80","70","120","150","150","110","110","90","70","70","80","80","60","50","50","50"
"12261","2020/10/22 19:25","100","100","90","80","100","140","140","120","100","90","70","60","70","90","60","50","40","40"
"12266","2020/10/22 19:25","80","80","90","80","110","150","150","120","100","80","70","60","70","80","80","50","50","50"
"12301","2020/10/22 19:25","120","120","100","90","90","150","160","130","100","80","80","60","70","90","80","50","40","40"
"12386","2020/10/22 19:25","60","80","90","90","120","160","160","130","110","90","80","70","90","90","80","60","60","70"
"12396","2020/10/22 19:25","80","80","80","80","110","160","160","130","100","90","70","50","70","90","70","50","50","50"
"12411","2020/10/22 19:25","70","70","60","90","120","140","150","120","100","80","60","60","60","70","60","40","40","40"
"12442","2020/10/22 19:25","120","110","100","90","120","160","160","130","110","90","80","60","90","100","80","60","70","60"
"12451","2020/10/22 19:25","120","110","110","120","160","170","160","130","110","100","80","60","80","90","80","60","70","60"
"12512","2020/10/22 19:25","100","100","100","110","150","160","160","130","100","90","70","60","80","80","80","40","50","50"
"12551","2020/10/22 19:25","110","100","100","120","150","150","150","120","100","90","70","60","90","90","80","50","70","70"
"12596","2020/10/22 19:25","110","100","100","120","150","150","150","130","110","90","80","60","80","90","90","60","70","70"
"12626","2020/10/22 19:25","100","100","100","110","150","160","150","130","110","90","80","70","90","90","80","70","70","70"
"12632","2020/10/22 19:25","110","100","90","100","130","140","140","130","100","80","50","50","90","80","80","60","60","60"
"12691","2020/10/22 19:25","100","100","90","80","120","130","130","120","90","80","60","40","70","70","60","50","60","60"
"12746","2020/10/22 19:25","70","80","80","100","120","130","150","100","90","70","60","50","80","70","70","50","70","60"
"15041","2020/10/22 19:25","60","80","80","80","100","140","130","100","90","60","60","60","80","60","60","30","30","20"
"15076","2020/10/22 19:25","70","90","80","90","110","150","150","120","100","80","80","70","70","80","70","50","40","40"
"13061","2020/10/22 19:25","90","110","110","110","120","150","160","120","110","90","80","80","80","100","80","80","70","70"
"13086","2020/10/22 19:25","100","110","100","100","120","160","160","130","110","90","80","80","70","90","90","80","70","60"
"13121","2020/10/22 19:25","130","120","110","110","130","170","160","120","110","90","70","70","90","90","90","80","70","70"
"13146","2020/10/22 19:25","140","140","140","130","140","160","150","120","110","80","70","70","90","90","90","80","70","70"
"13181","2020/10/22 19:25","130","130","120","120","140","160","150","120","120","100","80","70","90","100","90","80","70","70"
"13261","2020/10/22 19:25","120","110","100","120","160","160","160","110","90","80","80","70","80","90","70","50","60","50"
"13277","2020/10/22 19:25","130","110","110","110","140","160","160","120","100","80","70","70","70","90","80","70","60","60"
"13311","2020/10/22 19:25","140","130","110","110","150","160","160","110","110","90","70","60","90","100","90","70","70","60"
"13321","2020/10/22 19:25","100","110","100","100","140","170","160","110","90","70","60","60","70","80","70","50","60","60"
"14026","2020/10/22 19:25","150","130","110","120","160","160","160","120","120","90","80","70","70","80","80","80","70","70"
"14071","2020/10/22 19:25","140","130","120","130","160","170","180","110","110","90","80","70","70","90","80","60","70","60"
"14101","2020/10/22 19:25","130","130","120","130","160","170","170","120","100","80","80","60","70","80","70","60","60","50"
"14116","2020/10/22 19:25","140","130","120","120","170","170","180","110","90","70","60","40","80","80","80","60","50","50"
"14121","2020/10/22 19:25","130","130","130","130","160","170","160","110","100","70","70","60","80","80","80","60","60","60"
"14136","2020/10/22 19:25","130","120","130","130","170","170","180","120","110","90","80","60","80","90","80","60","70","60"
"14163","2020/10/22 19:25","140","140","140","150","170","160","170","120","120","100","90","80","90","90","90","80","80","70"
"14206","2020/10/22 19:25","130","130","150","140","160","160","170","130","100","80","70","50","70","90","80","70","80","70"
"14286","2020/10/22 19:25","120","130","120","130","140","150","160","110","90","70","60","40","50","70","70","50","50","60"
"15116","2020/10/22 19:25","110","110","100","110","130","160","150","120","100","90","80","70","70","80","70","50","50","50"
"15161","2020/10/22 19:25","110","100","80","100","150","170","160","120","110","80","70","60","80","90","70","60","70","60"
"15231","2020/10/22 19:25","120","110","110","110","150","160","150","100","90","70","70","60","80","60","70","40","50","50"
"15241","2020/10/22 19:25","120","110","90","110","140","160","150","120","100","80","70","60","70","80","70","60","60","50"
"15251","2020/10/22 19:25","120","100","90","90","140","160","150","110","100","80","70","50","70","100","80","60","50","60"
"15311","2020/10/22 19:25","130","120","110","130","150","160","160","110","90","70","60","50","60","90","70","50","60","40"
"15321","2020/10/22 19:25","120","110","100","120","160","170","170","120","100","90","80","60","80","90","80","70","70","60"
"15356","2020/10/22 19:25","130","130","120","120","160","160","170","120","110","90","80","60","80","90","80","60","60","60"
"15431","2020/10/22 19:25","130","130","140","140","170","170","170","140","120","100","90","70","80","90","80","70","80","70"
"15442","2020/10/22 19:25","120","110","110","120","160","140","150","120","100","80","70","60","70","80","90","50","50","50"
"16026","2020/10/22 19:25","110","110","100","100","170","170","150","90","80","60","50","40","70","70","60","50","40","30"
"16061","2020/10/22 19:25","140","120","120","130","160","190","150","110","100","80","60","70","90","80","80","70","60","60"
"16076","2020/10/22 19:25","130","110","90","110","170","180","160","100","80","60","50","50","70","70","70","50","50","50"
"16091","2020/10/22 19:25","130","120","110","120","170","190","190","110","100","80","70","70","80","80","80","60","60","60"
"16156","2020/10/22 19:25","140","120","110","120","160","180","170","110","90","70","40","40","60","80","80","70","60","60"
"16206","2020/10/22 19:25","120","100","120","130","170","170","160","100","80","60","50","50","60","80","70","50","50","50"
"16217","2020/10/22 19:25","130","110","100","110","150","170","160","110","80","50","30","40","50","70","70","50","50","50"
"16252","2020/10/22 19:25","140","130","120","120","160","160","140","100","90","70","50","40","80","80","80","60","60","50"
"16281","2020/10/22 19:25","120","110","100","110","140","160","140","80","60","30","20","10","40","50","40","30","30","20"
"16286","2020/10/22 19:25","110","100","90","80","140","170","150","90","70","50","40","30","50","50","60","50","50","50"
"16321","2020/10/22 19:25","130","130","120","120","150","160","140","110","80","70","40","40","60","80","70","50","60","50"
"17036","2020/10/22 19:25","100","90","80","100","140","160","160","120","110","70","50","40","80","90","80","50","60","50"
"17076","2020/10/22 19:25","70","70","80","110","140","150","160","120","110","70","50","40","80","90","80","50","60","50"
"17091","2020/10/22 19:25","70","70","80","80","130","160","160","110","100","90","70","50","70","80","70","40","50","60"
"17112","2020/10/22 19:25","110","100","110","110","140","160","160","140","120","100","90","70","100","100","90","60","60","70"
"17166","2020/10/22 19:25","120","100","100","110","150","160","160","130","120","90","60","60","80","100","90","50","50","50"
"17196","2020/10/22 19:25","50","70","70","90","130","160","150","120","90","90","70","50","70","90","80","50","50","60"
"17246","2020/10/22 19:25","130","110","100","120","150","170","160","140","140","110","70","60","100","110","100","50","60","60"
