"id","dt","2020091712","2020091715","2020091718","2020091721","2020091724","2020091803","2020091806","2020091809","2020091812","2020091815","2020091818","2020091821","2020091824","2020091903","2020091906","2020091909","2020091912","2020091915","2020091918","2020091921","2020091924"
"11001","2020/09/17 10:25","200","190","180","170","170","170","180","210","220","230","190","170","160","170","170","210","210","200","160","160","160"
"11016","2020/09/17 10:25","240","220","190","190","180","180","190","220","230","230","190","170","160","170","180","210","220","210","170","170","170"
"11046","2020/09/17 10:25","230","240","200","190","190","190","190","230","240","220","170","160","160","170","170","210","220","210","170","160","160"
"11076","2020/09/17 10:25","200","200","180","160","150","150","170","200","230","210","180","160","150","150","160","200","210","190","150","150","140"
"11121","2020/09/17 10:25","220","200","190","160","150","170","170","210","220","220","180","150","150","150","150","200","220","200","150","140","140"
"11151","2020/09/17 10:25","230","240","200","190","190","180","180","240","230","220","170","170","170","170","170","200","210","210","160","160","160"
"11176","2020/09/17 10:25","220","210","190","170","170","170","180","220","230","220","180","160","150","150","160","200","210","200","150","150","150"
"11206","2020/09/17 10:25","230","220","180","160","170","170","170","210","240","220","180","160","170","170","180","200","210","190","160","160","160"
"11276","2020/09/17 10:25","220","210","180","170","160","160","170","210","230","220","170","150","160","160","160","190","210","200","160","150","150"
"11291","2020/09/17 10:25","210","200","190","180","180","170","170","210","220","220","190","170","180","170","180","210","210","200","170","170","170"
"11316","2020/09/17 10:25","220","210","180","160","150","150","150","200","220","210","170","160","160","150","150","200","220","210","170","150","140"
"12011","2020/09/17 10:25","220","220","190","170","160","170","180","220","240","230","180","160","160","160","160","200","220","220","170","150","140"
"12041","2020/09/17 10:25","210","220","190","180","170","170","160","200","220","220","180","160","170","160","170","190","220","200","170","160","140"
"12141","2020/09/17 10:25","220","220","200","180","170","170","170","190","210","200","180","160","170","170","160","180","210","200","180","150","130"
"12181","2020/09/17 10:25","230","230","190","170","160","160","160","180","210","210","180","160","160","160","160","180","200","200","170","150","120"
"12231","2020/09/17 10:25","240","230","190","160","150","150","160","180","220","200","190","160","160","160","160","180","190","190","160","150","130"
"12261","2020/09/17 10:25","240","240","190","180","170","170","160","190","210","200","190","160","170","160","160","180","200","200","160","150","130"
"12266","2020/09/17 10:25","240","230","190","170","150","160","160","180","200","200","190","160","160","160","160","180","190","190","160","150","130"
"12301","2020/09/17 10:25","240","240","190","180","180","160","180","190","210","210","190","160","170","170","170","190","200","200","170","150","130"
"12386","2020/09/17 10:25","230","230","180","160","150","160","170","180","200","210","180","160","170","160","150","180","200","200","150","130","120"
"12396","2020/09/17 10:25","240","230","190","170","170","150","160","170","190","200","180","170","160","150","140","180","190","190","150","130","120"
"12411","2020/09/17 10:25","210","210","180","150","130","130","140","160","190","180","170","160","160","140","140","170","180","180","150","120","110"
"12442","2020/09/17 10:25","230","220","200","190","170","160","170","180","210","200","190","170","160","160","160","180","200","200","170","150","150"
"12451","2020/09/17 10:25","240","220","190","180","170","150","170","170","200","200","180","170","160","160","160","190","200","200","160","140","140"
"12512","2020/09/17 10:25","230","220","180","160","150","140","160","170","190","180","170","150","150","140","150","180","190","190","150","120","110"
"12551","2020/09/17 10:25","230","210","180","170","170","150","170","170","190","200","180","160","160","150","140","180","200","190","150","120","120"
"12596","2020/09/17 10:25","210","210","190","180","170","160","170","180","190","200","190","170","160","150","150","190","210","210","170","140","140"
"12626","2020/09/17 10:25","210","220","190","190","180","160","170","180","190","200","190","170","160","150","140","180","200","200","170","140","150"
"12632","2020/09/17 10:25","210","230","190","180","170","170","170","180","190","190","190","160","150","140","130","190","200","190","150","130","130"
"12691","2020/09/17 10:25","200","210","190","180","170","160","160","170","180","190","180","150","160","150","140","180","190","180","160","130","130"
"12746","2020/09/17 10:25","240","220","180","160","150","150","140","160","180","180","180","150","150","140","130","170","190","180","140","130","120"
"15041","2020/09/17 10:25","210","230","170","160","150","140","150","180","210","210","160","140","150","140","140","160","190","190","140","120","110"
"15076","2020/09/17 10:25","220","220","190","170","170","160","160","180","210","220","180","160","160","150","150","180","200","200","160","130","120"
"13061","2020/09/17 10:25","220","220","190","170","180","170","180","230","250","240","180","170","170","160","170","200","220","210","160","150","150"
"13086","2020/09/17 10:25","220","220","190","170","180","170","170","230","240","220","180","160","160","170","160","200","220","220","160","160","140"
"13121","2020/09/17 10:25","230","230","190","180","190","190","180","230","230","220","170","160","180","180","170","200","230","210","160","150","150"
"13146","2020/09/17 10:25","220","220","200","200","190","190","190","220","240","220","170","160","160","170","170","200","220","210","170","160","160"
"13181","2020/09/17 10:25","240","230","200","190","190","190","190","230","230","220","180","170","170","170","170","200","230","220","170","170","160"
"13261","2020/09/17 10:25","240","240","190","170","170","160","170","210","230","230","170","140","150","150","140","190","230","220","160","140","130"
